date,000300.SH,000905.SH,000906.SH
20101013,1.4136,0.6389,1.2097
20101014,0.204,-3.2499,-0.7003
20101015,3.2115,0.2543,2.4571
20101018,-0.6468,-1.1683,-0.777
20101019,2.1026,3.0619,2.3409
20101020,0.6282,0.3262,0.5526
20101021,-0.6534,0.8261,-0.284
20101022,0.1176,0.9129,0.3184
20101025,3.0316,2.4718,2.8894
20101026,-0.4308,0.9532,-0.0806
20101027,-1.7949,-1.0181,-1.5963
20101028,-0.1816,0.0964,-0.1101
20101029,-0.5212,1.1181,-0.0991
20101101,2.7518,2.849,2.7772
20101102,-0.284,-0.5089,-0.3427
20101103,-1.2356,-1.4407,-1.289
20101104,1.759,2.545,1.9632
20101105,1.1577,1.5966,1.2721
20101108,0.7887,2.2464,1.17
20101109,-0.6936,0.6766,-0.3313
20101110,-0.705,0.3091,-0.4342
20101111,0.3105,-0.8139,0.008
20101112,-6.2149,-6.046,-6.1698
20101115,0.7005,2.8189,1.2663
20101116,-4.3849,-3.5546,-4.1597
20101117,-2.0707,-4.1949,-2.6504
20101118,1.4194,1.5765,1.4616
20101119,0.9811,3.0133,1.5275
20101122,-0.2172,1.3705,0.216
20101123,-2.0418,-1.6974,-1.9468
20101124,2.2486,2.8225,2.4072
20101125,1.4618,1.0307,1.3421
20101126,-0.8882,-0.6115,-0.8116
20101129,-0.1503,0.4036,0.0032
20101130,-1.6635,-2.6268,-1.9315
20101201,-0.0306,0.1167,0.0101
20101202,0.607,0.4231,0.5561
20101203,0.0982,-0.7419,-0.1339
20101206,0.2348,-1.6438,-0.281
20101207,1.0983,1.3566,1.1683
20101208,-0.8892,-0.2874,-0.7259
20101209,-1.5296,-2.0724,-1.6775
20101210,1.2362,1.4958,1.3067
20101213,3.1336,2.7754,3.0362
20101214,0.258,1.2554,0.5285
20101215,-0.6677,-0.2547,-0.5549
20101216,-0.5228,-0.2644,-0.4519
20101217,-0.1549,0.2202,-0.0518
20101220,-1.4572,-1.2396,-1.3972
20101221,2.229,1.1477,1.9305
20101222,-1.048,-0.9239,-1.014
20101223,-0.8349,-2.0295,-1.1625
20101224,-0.8045,-1.5382,-1.0039
20101227,-1.9996,-2.8431,-2.2276
20101228,-1.7672,-2.4565,-1.9524
20101229,0.555,1.7342,0.8697
20101230,0.0741,0.3316,0.1434
20101231,2.094,2.2414,2.1338
20110104,1.9634,1.5148,1.842
20110105,-0.4395,0.3446,-0.2279
20110106,-0.5044,-0.5465,-0.5159
20110107,0.2209,-0.5226,0.0192
20110110,-1.8454,-2.9061,-2.1316
20110111,0.5384,-0.5329,0.2517
20110112,0.5573,0.5985,0.5682
20110113,-0.0335,-0.1412,-0.0621
20110114,-1.5733,-2.1408,-1.7239
20110117,-3.8007,-4.3086,-3.9349
20110118,0.1109,0.3772,0.181
20110119,2.2569,2.4052,2.296
20110120,-3.2888,-3.6316,-3.3793
20110121,1.3157,0.6469,1.1396
20110124,-0.9795,-2.3928,-1.3499
20110125,-0.5273,-1.2865,-0.7241
20110126,1.3536,1.9112,1.4974
20110127,1.6128,1.7609,1.6511
20110128,0.3393,1.0082,0.5126
20110131,1.3097,1.3776,1.3274
20110201,0.0252,0.4277,0.13
20110209,-1.1807,-0.4505,-0.9899
20110210,2.0788,2.6955,2.2408
20110211,0.541,1.116,0.6927
20110214,3.1461,1.7901,2.7867
20110215,-0.0457,-0.0576,-0.0489
20110216,0.959,1.704,1.1545
20110217,-0.0807,0.7029,0.1261
20110218,-1.0484,-0.9233,-1.0152
20110221,1.4332,2.0548,1.598
20110222,-2.8954,-2.6417,-2.8278
20110223,0.3529,1.4117,0.6355
20110224,0.5101,0.9776,0.6358
20110225,0.2094,0.1008,0.1801
20110228,1.3117,1.2401,1.2924
20110301,0.4733,0.5345,0.4898
20110302,-0.3562,-0.2675,-0.3323
20110303,-0.6654,-1.9514,-1.0124
20110304,1.5193,1.1694,1.4258
20110307,1.952,1.3937,1.8031
20110308,0.0884,0.5349,0.207
20110309,0.042,0.3026,0.1114
20110310,-1.7551,-0.7325,-1.4821
20110311,-1.0025,-0.0713,-0.752
20110314,0.4787,0.9785,0.614
20110315,-1.8069,-1.1311,-1.6233
20110316,1.3806,1.3257,1.3656
20110317,-1.573,-1.8315,-1.6436
20110318,0.5813,0.4467,0.5446
20110321,-0.2667,-0.7963,-0.4108
20110322,0.4942,-0.0058,0.3587
20110323,1.3021,1.367,1.3196
20110324,-0.4155,0.2701,-0.2302
20110325,1.3263,0.8334,1.1924
20110328,-0.1188,-0.2454,-0.1531
20110329,-0.9905,-1.7001,-1.1823
20110330,-0.0583,-0.9119,-0.2879
20110331,-1.0071,-1.2665,-1.0764
20110401,1.5339,1.2934,1.4697
20110406,1.1714,-0.1429,0.8215
20110407,0.4033,0.6309,0.4633
20110408,0.8705,1.1601,0.947
20110411,-0.5944,-0.8092,-0.6512
20110412,-0.1997,0.1434,-0.109
20110413,1.3605,0.9922,1.2628
20110414,-0.5478,-0.2776,-0.4763
20110415,0.1605,0.2242,0.1774
20110418,0.0147,0.3192,0.0954
20110419,-1.8939,-1.2116,-1.7126
20110420,-0.0016,0.7086,0.188
20110421,0.6557,0.6932,0.6658
20110422,-0.5253,-0.4431,-0.5032
20110425,-1.5263,-2.1365,-1.6903
20110426,-0.5728,-1.6657,-0.8652
20110427,-0.6641,-1.1483,-0.7925
20110428,-1.4871,-3.2173,-1.9444
20110429,0.9788,1.7128,1.1704
20110503,0.5766,1.7305,0.8794
20110504,-2.5569,-2.1499,-2.4492
20110505,-0.093,0.2582,0.0002
20110506,-0.151,0.4714,0.0146
20110509,0.2679,0.8237,0.4165
20110510,0.7496,0.588,0.7063
20110511,-0.258,0.2199,-0.1299
20110512,-1.3825,-1.3327,-1.3691
20110513,0.8541,0.7971,0.8387
20110516,-0.8833,-0.0379,-0.6557
20110517,0.502,-0.5459,0.2182
20110518,0.7494,0.6614,0.7257
20110519,-0.5969,-0.536,-0.5805
20110520,0.0307,-0.3424,-0.0696
20110523,-3.1592,-3.7765,-3.3246
20110524,0.1073,-0.1592,0.0362
20110525,-1.1856,-1.1414,-1.1739
20110526,-0.4,-0.9917,-0.5576
20110527,-0.5061,-3.15,-1.2072
20110530,-0.297,-1.8932,-0.7119
20110531,1.5925,2.2837,1.77
20110601,0.0872,1.0489,0.3354
20110602,-1.6134,-1.3559,-1.5464
20110603,1.0368,1.72,1.2147
20110607,0.5998,0.9122,0.6816
20110608,0.1461,0.3446,0.1982
20110609,-1.8867,-2.3284,-2.0027
20110610,0.3402,0.2764,0.3235
20110613,-0.3911,-0.0059,-0.2902
20110614,1.4646,1.6146,1.504
20110615,-1.0168,-0.9083,-0.9883
20110616,-1.5369,-2.1679,-1.7028
20110617,-0.8713,-1.4715,-1.0284
20110620,-0.5968,-1.3514,-0.7932
20110621,1.1888,1.3945,1.2421
20110622,-0.0169,-0.3965,-0.1153
20110623,1.6863,1.8911,1.7392
20110624,2.3614,2.413,2.3747
20110627,0.298,1.3086,0.5597
20110628,0.1727,0.1376,0.1635
20110629,-1.3665,-1.3757,-1.3689
20110630,1.4639,1.5025,1.474
20110701,0.1858,0.555,0.2809
20110704,2.3686,2.4897,2.3999
20110705,0.0167,0.6364,0.1769
20110706,-0.2814,0.242,-0.1455
20110707,-0.3864,0.0112,-0.2828
20110708,0.2419,-0.1016,0.1521
20110711,0.1294,0.8999,0.3303
20110712,-1.8085,-1.4231,-1.7074
20110713,1.6141,1.9932,1.7138
20110714,0.3058,0.8444,0.4478
20110715,0.4219,0.614,0.4727
20110718,-0.201,-0.016,-0.152
20110719,-0.8799,-1.0532,-0.9259
20110720,-0.115,0.1105,-0.0552
20110721,-1.0489,-1.3336,-1.1245
20110722,0.2892,0.3459,0.3042
20110725,-3.2496,-3.8994,-3.4219
20110726,0.3193,0.4257,0.3474
20110727,0.7484,1.662,0.9897
20110728,-0.635,-0.6259,-0.6326
20110729,-0.2993,-1.1232,-0.5184
20110801,0.1898,0.3488,0.2319
20110802,-0.7166,-0.7251,-0.7189
20110803,-0.0512,0.3121,0.045
20110804,0.1841,0.5243,0.2744
20110805,-2.1245,-1.9445,-2.0766
20110808,-3.5728,-5.0065,-3.9552
20110809,0.1537,-0.3155,0.0299
20110810,0.9267,1.4267,1.0581
20110811,1.5157,1.7287,1.5719
20110812,0.2944,1.156,0.5221
20110815,1.4787,1.461,1.474
20110816,-0.6958,-0.8399,-0.7341
20110817,-0.3992,-0.4376,-0.4094
20110818,-1.7934,-1.7145,-1.7725
20110819,-0.9382,-0.9261,-0.935
20110822,-1.0641,-0.7067,-0.9692
20110823,1.5558,1.6261,1.5745
20110824,-0.3895,-0.1566,-0.3274
20110825,3.3388,2.0821,3.0034
20110826,-0.0903,0.2268,-0.0063
20110829,-1.6685,-0.8888,-1.4616
20110830,-0.388,-0.8559,-0.5129
20110831,0.1772,-0.476,0.0035
20110901,-0.43,-0.8006,-0.5281
20110902,-1.0824,-1.1397,-1.0975
20110905,-2.1412,-2.4605,-2.2255
20110906,-0.7476,-0.7825,-0.7568
20110907,2.0485,2.4127,2.1444
20110908,-0.8271,-1.073,-0.892
20110909,-0.1818,-0.6199,-0.2972
20110913,-1.12,-1.6406,-1.2567
20110914,0.4715,1.1488,0.6486
20110915,-0.1484,0.08,-0.0884
20110916,0.1809,-0.0162,0.129
20110919,-2.0014,-1.9676,-1.9925
20110920,0.3947,0.4832,0.418
20110921,3.0175,2.9684,3.0046
20110922,-3.0791,-2.884,-3.0278
20110923,-0.6036,-0.8205,-0.6607
20110926,-2.1936,-1.6104,-2.0402
20110927,1.0326,0.4148,0.8694
20110928,-1.0345,-1.6825,-1.2049
20110929,-0.8582,-3.2182,-1.4756
20110930,-0.264,-0.3677,-0.2907
20111010,-0.9402,-0.6288,-0.8602
20111011,-0.199,-0.3822,-0.2461
20111012,3.635,3.4764,3.5942
20111013,0.6747,1.2959,0.8342
20111014,-0.3312,-0.4163,-0.3532
20111017,0.4962,0.2993,0.4455
20111018,-2.8025,-3.0046,-2.8545
20111019,-0.3521,-0.5895,-0.4131
20111020,-2.4215,-2.9501,-2.5571
20111021,-0.5021,-1.8386,-0.8435
20111024,2.743,1.7722,2.4975
20111025,1.8922,2.8424,2.1308
20111026,0.999,1.0776,1.0188
20111027,0.2197,0.1185,0.1941
20111028,1.9394,2.3093,2.0329
20111031,-0.5061,0.5168,-0.2468
20111101,0.0826,0.0117,0.0645
20111102,1.6629,1.8238,1.704
20111103,0.0697,0.6098,0.2078
20111104,0.7086,0.8178,0.7366
20111107,-0.995,-0.3961,-0.8411
20111108,-0.312,-1.3904,-0.5903
20111109,0.8778,1.6869,1.085
20111110,-1.8922,-1.4937,-1.7895
20111111,-0.1699,-0.0548,-0.1402
20111114,2.048,2.3983,2.1386
20111115,-0.2005,0.7957,0.0577
20111116,-2.7167,-2.4887,-2.6571
20111117,-0.3033,-0.2149,-0.2802
20111118,-2.0857,-2.8503,-2.2858
20111121,0.1225,0.0852,0.1128
20111122,-0.0081,-0.2195,-0.0631
20111123,-0.9758,-0.3849,-0.8224
20111124,0.1898,-0.1882,0.0912
20111125,-0.7317,-0.6078,-0.6994
20111128,0.1303,0.1008,0.1226
20111129,1.3697,1.6683,1.4475
20111130,-3.337,-4.0365,-3.5195
20111201,2.4625,2.0178,2.3471
20111202,-1.018,-2.0523,-1.2853
20111205,-1.4048,-3.2699,-1.8831
20111206,-0.2,-0.0115,-0.1524
20111207,0.4724,0.279,0.4234
20111208,-0.1276,-0.0544,-0.1091
20111209,-0.8531,-0.9796,-0.8851
20111212,-1.0293,-1.3034,-1.0986
20111213,-2.2506,-3.4758,-2.5596
20111214,-1.0094,-1.9174,-1.2363
20111215,-2.3646,-2.7428,-2.4584
20111216,2.1079,2.9325,2.3118
20111219,-0.2394,0.2227,-0.1244
20111220,-0.3076,-0.3027,-0.3064
20111221,-1.5971,-2.3959,-1.7966
20111222,0.0952,-1.3068,-0.2528
20111223,0.7613,0.8691,0.7878
20111226,-0.9943,-0.5807,-0.8926
20111227,-1.313,-2.5369,-1.6148
20111228,0.1255,-0.5195,-0.0321
20111229,0.1487,-0.0068,0.1109
20111230,1.4875,1.8581,1.5775
20120104,-2.0032,-2.2818,-2.071
20120105,-0.973,-3.6923,-1.634
20120106,0.6245,0.4286,0.5779
20120109,3.4039,4.0601,3.5598
20120110,3.326,4.1236,3.5164
20120111,-0.4797,0.0404,-0.3548
20120112,-0.016,-0.0278,-0.0188
20120113,-1.6789,-3.3508,-2.082
20120116,-2.0333,-3.1896,-2.3085
20120117,4.9006,5.5684,5.0581
20120118,-1.5611,-2.0282,-1.6718
20120119,1.9058,1.0165,1.6958
20120120,1.4478,1.3709,1.4297
20120130,-1.7318,-0.6995,-1.4898
20120131,0.1439,0.0633,0.1248
20120201,-1.4311,-0.8578,-1.2957
20120202,2.3567,1.8957,2.2474
20120203,0.7985,1.6495,0.9997
20120206,-0.0705,0.8677,0.1528
20120207,-1.8515,-1.6284,-1.798
20120208,2.8594,2.6418,2.8071
20120209,0.0394,0.706,0.1992
20120210,0.1737,0.5298,0.2595
20120213,-0.0648,0.9072,0.1701
20120214,-0.39,0.1349,-0.2622
20120215,1.0904,1.5186,1.195
20120216,-0.5308,-0.0265,-0.4071
20120217,0.0399,-0.3326,-0.0518
20120220,0.1427,0.2567,0.1707
20120221,0.8559,1.2266,0.9469
20120222,1.3668,1.954,1.5114
20120223,0.338,0.3221,0.3341
20120224,1.6023,1.5114,1.5799
20120227,0.3231,0.1997,0.2926
20120228,0.2217,-0.498,0.0441
20120229,-1.0637,-1.3198,-1.1265
20120301,-0.0303,0.5284,0.1064
20120302,1.7692,2.1192,1.8552
20120305,-0.6432,0.1044,-0.459
20120306,-1.5641,-0.995,-1.4231
20120307,-0.6885,-0.7413,-0.7017
20120308,1.2595,1.5838,1.3402
20120309,1.0817,1.4843,1.1821
20120312,-0.3716,0.598,-0.1292
20120313,1.0048,1.006,1.0051
20120314,-2.8335,-4.4947,-3.2518
20120315,-0.7508,-1.2132,-0.8658
20120316,1.4687,2.6458,1.7604
20120319,0.2475,1.1377,0.4701
20120320,-1.7326,-2.178,-1.8447
20120321,0.1295,0.3674,0.1891
20120322,-0.1563,-0.4696,-0.235
20120323,-1.1923,-1.9308,-1.3773
20120326,0.098,-0.1049,0.0475
20120327,-0.3248,-0.3656,-0.3349
20120328,-2.8362,-4.4587,-3.2395
20120329,-1.284,-1.8425,-1.4211
20120330,0.482,-0.2582,0.3012
20120405,2.3599,3.3567,2.6021
20120406,0.2785,0.6365,0.3662
20120409,-0.9796,-1.1568,-1.0231
20120410,0.9876,1.1707,1.0325
20120411,0.0098,0.35,0.0933
20120412,2,2.0729,2.0179
20120413,0.3897,0.951,0.5279
20120416,-0.2484,0.2844,-0.1167
20120417,-1.2494,-1.4632,-1.3025
20120418,2.2828,2.2708,2.2798
20120419,-0.1482,-0.2508,-0.1736
20120420,1.1858,0.8546,1.1037
20120423,-0.7919,-1.1988,-0.8924
20120424,-0.045,-0.6821,-0.2019
20120425,0.8109,1.4324,0.9633
20120426,0.2093,-0.5078,0.0328
20120427,-0.2025,-0.9565,-0.3872
20120502,2.183,1.4632,2.0077
20120503,0.2993,0.4184,0.3281
20120504,0.9051,0.6478,0.8427
20120507,0.0699,0.7065,0.224
20120508,-0.3187,-0.0286,-0.2482
20120509,-1.9048,-1.7445,-1.8657
20120510,-0.0113,0.3675,0.0811
20120511,-0.7638,-0.422,-0.6802
20120514,-0.8109,-0.1423,-0.6469
20120515,0.0703,-0.1136,0.025
20120516,-1.6324,-1.2297,-1.5332
20120517,1.5262,1.4718,1.5128
20120518,-1.529,-1.5704,-1.5392
20120521,0.515,-0.0632,0.3722
20120522,1.5574,1.5741,1.5615
20120523,-0.4056,-0.0576,-0.32
20120524,-0.8258,-0.8311,-0.8271
20120525,-0.8537,-1.1576,-0.9286
20120528,1.6162,1.4287,1.57
20120529,1.3831,1.5789,1.4312
20120530,-0.3243,0.1746,-0.2016
20120531,-0.3866,0.0366,-0.2821
20120601,0.0363,-0.2439,-0.0331
20120604,-2.8094,-3.275,-2.9245
20120605,-0.0072,-0.1158,-0.0339
20120606,-0.0563,-0.4824,-0.1611
20120607,-0.595,-0.5285,-0.5787
20120608,-0.7023,-0.4741,-0.6464
20120611,1.3444,1.8561,1.4701
20120612,-0.707,-0.6039,-0.6816
20120613,1.5927,1.8425,1.6544
20120614,-0.7833,-0.6033,-0.7388
20120615,0.2981,-0.1016,0.1991
20120618,0.5124,0.9793,0.6277
20120619,-0.8752,-0.7265,-0.8384
20120620,-0.2349,-0.5978,-0.3249
20120621,-1.5837,-1.2446,-1.4998
20120625,-2.2159,-2.7214,-2.3414
20120626,-0.0653,-0.09,-0.0713
20120627,-0.3145,-0.3888,-0.3329
20120628,-0.8772,-1.3975,-1.0058
20120629,1.4793,1.2587,1.425
20120702,0.1473,1.1103,0.3817
20120703,0.1413,0.1788,0.1505
20120704,-0.154,-0.5128,-0.242
20120705,-1.4016,-2.2742,-1.615
20120706,1.7382,1.9994,1.8016
20120709,-2.2882,-2.5166,-2.3438
20120710,-0.3862,-0.975,-0.5292
20120711,0.7839,1.1421,0.8705
20120712,0.9733,1.3571,1.0664
20120713,0.0593,-0.4411,-0.0624
20120716,-2.0771,-3.6097,-2.4484
20120717,0.603,0.7006,0.6264
20120718,0.0056,0.5567,0.1375
20120719,0.4137,1.1873,0.5998
20120720,-1.067,-0.6704,-0.971
20120723,-1.3769,-0.9513,-1.2736
20120724,0.4465,0.6961,0.5072
20120725,-0.6696,-0.863,-0.7167
20120726,-0.5337,-0.8928,-0.6212
20120727,0.069,-0.5676,-0.0856
20120730,-0.5668,-2.0143,-0.9167
20120731,-0.1229,-1.8107,-0.5263
20120801,1.1029,1.804,1.2683
20120802,-1.0077,-0.6318,-0.9186
20120803,0.8075,2.0024,1.0917
20120806,1.3542,2.3747,1.5991
20120807,0.1367,0.9285,0.3282
20120808,0.0386,-0.3494,-0.0558
20120809,0.9166,1.4471,1.0453
20120810,-0.4955,-0.2705,-0.4407
20120813,-1.9927,-2.2895,-2.0651
20120814,0.2162,0.9489,0.3945
20120815,-1.0777,-1.1567,-1.097
20120816,-0.5123,-0.7252,-0.5644
20120817,-0.267,-0.0015,-0.2022
20120820,-0.5052,0.081,-0.3618
20120821,0.5176,1.408,0.7365
20120822,-0.783,-0.8886,-0.8091
20120823,0.2881,0.6618,0.3804
20120824,-1.152,-1.8702,-1.3301
20120827,-2.0861,-2.4931,-2.1865
20120828,0.4581,0.5232,0.4741
20120829,-1.0542,-0.6702,-0.9598
20120830,-0.1555,-1.574,-0.5051
20120831,-0.294,0.3197,-0.1444
20120903,1.0659,1.9368,1.2793
20120904,-1.0753,-1.1086,-1.0835
20120905,-0.2056,0.5363,-0.0227
20120906,0.8159,1.1357,0.8951
20120907,4.4799,3.6273,4.2681
20120910,0.4094,0.868,0.5227
20120911,-0.6351,-0.4019,-0.5773
20120912,0.3539,0.7771,0.4589
20120913,-0.9314,-1.3869,-1.0449
20120914,0.7431,0.2625,0.6239
20120917,-2.4546,-3.0058,-2.5909
20120918,-1.0389,-0.4153,-0.8854
20120919,0.492,0.9803,0.6128
20120920,-2.2386,-2.8903,-2.4004
20120921,0.1417,-0.571,-0.0343
20120924,0.7482,0.746,0.7477
20120925,-0.242,-0.7184,-0.3591
20120926,-1.143,-2.3031,-1.427
20120927,3.0586,2.2491,2.8622
20120928,1.8381,1.8678,1.8453
20121008,-1.0053,-0.5121,-0.8863
20121009,2.2071,2.5838,2.2983
20121010,0.1707,0.9587,0.362
20121011,-0.9287,-1.4825,-1.0639
20121012,0.0868,-0.2354,0.0084
20121015,-0.4198,-0.5311,-0.4468
20121016,0.144,0.3115,0.1846
20121017,0.1149,0.2335,0.1436
20121018,1.5331,1.668,1.5659
20121019,-0.1544,-0.285,-0.1861
20121022,0.3911,0.397,0.3925
20121023,-1.2605,-1.1951,-1.2446
20121024,-0.1859,-0.0352,-0.1493
20121025,-0.7167,-0.9745,-0.7794
20121026,-1.8912,-1.949,-1.9053
20121029,-0.5362,-0.1376,-0.4394
20121030,0.1802,0.0552,0.1498
20121031,0.6669,0.2344,0.5617
20121101,1.9099,1.8968,1.9067
20121102,0.3869,0.6617,0.4535
20121105,-0.2122,-0.437,-0.2668
20121106,-0.4203,-0.6828,-0.4839
20121107,-0.2051,-0.1282,-0.1865
20121108,-1.8404,-2.4796,-1.9953
20121109,-0.1996,-0.4023,-0.2484
20121112,0.4875,0.6202,0.5194
20121113,-1.75,-2.0466,-1.8215
20121114,0.4823,0.2973,0.4378
20121115,-1.3264,-1.7658,-1.4319
20121116,-0.7468,-0.5845,-0.708
20121119,-0.1036,0.2328,-0.023
20121120,-0.4646,-0.3971,-0.4483
20121121,1.3865,1.0352,1.3021
20121122,-0.7905,-1.3241,-0.9183
20121123,0.6948,0.3461,0.6116
20121126,-0.7788,-1.1691,-0.8716
20121127,-1.1473,-3.5738,-1.7231
20121128,-0.9986,-2.2217,-1.2833
20121129,-0.6333,-0.9413,-0.7043
20121130,1.1337,1.5301,1.2248
20121203,-1.44,-2.3961,-1.6606
20121204,1.0728,1.2469,1.1126
20121205,3.5846,3.6924,3.6093
20121206,-0.1937,-0.0637,-0.1638
20121207,1.9584,2.2828,2.0329
20121210,1.0811,1.7639,1.2384
20121211,-0.5524,-0.673,-0.5803
20121212,0.4103,0.0288,0.322
20121213,-1.1082,-1.3279,-1.1588
20121214,5.049,4.1775,4.8482
20121217,0.4599,0.8363,0.546
20121218,0.06,-0.1711,0.007
20121219,0.1262,0.4052,0.1901
20121220,0.5781,0.3152,0.5178
20121221,-0.5373,-0.2504,-0.4716
20121224,0.3885,0.5361,0.4224
20121225,2.8212,2.2898,2.699
20121226,0.3767,1.2413,0.5747
20121227,-0.53,-0.9042,-0.6163
20121228,1.4503,1.1162,1.3736
20121231,1.7299,1.257,1.6215
20130104,0.0577,-0.5375,-0.0768
20130107,0.4586,0.9244,0.5634
20130108,-0.4202,1.176,-0.0596
20130109,0.0315,0.2389,0.0789
20130110,0.1759,0.6406,0.2823
20130111,-1.8707,-2.5376,-2.0239
20130114,3.8053,3.4717,3.7291
20130115,0.7034,1.9481,0.9872
20130116,-0.7228,-0.0035,-0.5573
20130117,-0.9442,-1.2328,-1.011
20130118,1.672,1.6615,1.6695
20130121,0.5956,0.7642,0.6345
20130122,-0.5362,-1.5951,-0.7811
20130123,0.4066,0.1837,0.3555
20130124,-0.9473,-2.0923,-1.2096
20130125,-0.429,-0.1683,-0.3699
20130128,3.1182,2.5485,2.9886
20130129,0.9051,0.9486,0.915
20130130,0.48,0.5186,0.4888
20130131,-0.068,-0.5982,-0.1882
20130201,2.1007,0.8067,1.8087
20130204,0.1715,-0.6656,-0.0154
20130205,0.8605,1.0413,0.9006
20130206,0.1504,0.6743,0.2668
20130207,-0.5755,0.3747,-0.3636
20130208,0.4295,1.4313,0.6546
20130218,-1.2358,0.5317,-0.8356
20130219,-1.8946,-1.8308,-1.88
20130220,0.6341,2.0784,0.9658
20130221,-3.4073,-2.0647,-3.0955
20130222,-0.5342,-0.3359,-0.4877
20130225,0.3218,1.1056,0.506
20130226,-1.4344,-1.5159,-1.4536
20130227,1.0548,0.0762,0.8235
20130228,3.0312,2.0448,2.7999
20130301,-0.168,1.1148,0.1306
20130304,-4.6133,-3.5551,-4.3643
20130305,3.0283,2.251,2.8439
20130306,1.0445,1.5568,1.1653
20130307,-1.1593,-1.2122,-1.1718
20130308,-0.4792,-1.0876,-0.6232
20130311,-0.5583,0.0203,-0.422
20130312,-1.4179,-2.5183,-1.6782
20130313,-1.1007,-0.9142,-1.0569
20130314,0.2685,0.4495,0.311
20130315,0.221,0.1836,0.2122
20130318,-1.4717,-1.2703,-1.4244
20130319,0.9033,0.3196,0.7658
20130320,3.3693,2.609,3.191
20130321,0.1844,1.0559,0.3876
20130322,0.127,0.4179,0.1953
20130325,-0.199,-0.3184,-0.2271
20130326,-1.456,-0.6925,-1.2765
20130327,0.3293,0.2383,0.3078
20130328,-3.2602,-2.9074,-3.1769
20130329,-0.1688,-0.0491,-0.1404
20130401,-0.076,0.6868,0.1049
20130402,-0.2726,-1.2233,-0.4994
20130403,-0.1144,-0.912,-0.3033
20130408,-0.4529,0.4091,-0.25
20130409,0.6929,0.9745,0.7596
20130410,-0.1655,-0.2062,-0.1752
20130411,-0.2991,-0.4088,-0.3251
20130412,-0.6362,-0.8384,-0.6841
20130415,-1.0273,-1.4042,-1.1166
20130416,0.9346,1.0825,0.9695
20130417,-0.0455,0.8671,0.1702
20130418,0.2594,0.3105,0.2716
20130419,2.7984,2.1101,2.6345
20130422,-0.1246,0.4687,0.016
20130423,-3.2086,-2.7103,-3.09
20130424,1.8824,1.9939,1.909
20130425,-1.1101,-1.5258,-1.2095
20130426,-0.8335,-1.8545,-1.0762
20130502,0.0953,0.4642,0.1823
20130503,1.7665,1.9283,1.8048
20130506,1.3266,1.9085,1.4644
20130507,0.1566,0.1997,0.1668
20130508,0.5083,0.9192,0.6061
20130509,-0.5901,0.0541,-0.4363
20130510,0.5159,0.6063,0.5376
20130513,-0.3962,0.3754,-0.2111
20130514,-1.479,-1.1545,-1.4007
20130515,0.5449,1.3468,0.7389
20130516,1.8263,1.0744,1.6433
20130517,1.5411,1.5305,1.5385
20130520,0.6774,1.2556,0.8173
20130521,0.201,1.3193,0.4728
20130522,0.1217,-0.8235,-0.11
20130523,-1.3439,-0.8425,-1.2219
20130524,0.5567,1.5531,0.8003
20130527,0.0908,1.0142,0.3182
20130528,1.7223,0.1925,1.3429
20130529,-0.068,0.7455,0.1314
20130530,-0.3117,0.2286,-0.1785
20130531,-1.059,-0.6188,-0.9499
20130603,-0.1459,-0.6953,-0.2824
20130604,-1.42,-1.9606,-1.5538
20130605,-0.1998,0.4124,-0.0489
20130606,-1.2768,-1.7686,-1.3986
20130607,-1.7282,-1.9661,-1.7869
20130613,-3.3904,-2.7974,-3.2444
20130614,0.7014,1.9894,1.0202
20130617,-0.5351,0.2341,-0.3428
20130618,0.6201,0.3447,0.5509
20130619,-0.7434,-0.6229,-0.7131
20130620,-3.3031,-3.3013,-3.3026
20130621,-0.1754,-0.5345,-0.2656
20130624,-6.3081,-6.1953,-6.2799
20130625,-0.2666,-0.4277,-0.307
20130626,0.1328,2.0715,0.6182
20130627,-0.3488,-1.6007,-0.6667
20130628,1.8468,0.0852,1.4036
20130701,0.5761,2.1203,0.9567
20130702,0.3916,1.6481,0.7049
20130703,-0.8171,0.1528,-0.5731
20130704,0.8236,0.7819,0.813
20130705,0.2192,-0.5592,0.022
20130708,-2.8394,-3.887,-3.1033
20130709,-0.0439,0.5997,0.1169
20130710,2.8389,3.1131,2.9077
20130711,4.6142,2.811,4.1607
20130712,-2.2055,-0.8898,-1.8789
20130715,1.403,1.9943,1.5513
20130716,0.4573,1.2272,0.6512
20130717,-1.5105,-1.4489,-1.4949
20130718,-1.643,-0.1111,-1.2548
20130719,-2.4429,-2.4961,-2.4565
20130722,0.5346,1.9732,0.9033
20130723,2.8906,2.4177,2.7681
20130724,-0.7368,0.6013,-0.3914
20130725,-0.5099,-1.9079,-0.8743
20130726,-0.6111,-0.1167,-0.4836
20130729,-2.16,-1.9337,-2.1014
20130730,0.6166,-0.4487,0.3404
20130731,0.1659,0.5723,0.2705
20130801,2.3868,2.6353,2.451
20130802,0.0846,0.3538,0.1542
20130805,1.3824,1.6677,1.4563
20130806,0.6721,1.0741,0.7765
20130807,-0.5676,-0.9585,-0.6694
20130808,-0.1684,0.265,-0.0558
20130809,0.4053,0.3576,0.3928
20130812,2.9214,1.5876,2.5741
20130813,0.2667,0.5265,0.3337
20130814,-0.4234,-0.3916,-0.4151
20130815,-1.1708,-1.3518,-1.2176
